grid,velocity,eField,T,density,X_H2,X_O2,X_H2O,X_CH4,X_CO,X_CO2,X_N2,X_H,X_O,X_OH,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO,X_HCO+,X_H3O+,X_E
0.02475,2.767232637502484,52.583253653656364,2154.5061820009555,0.15423706771624893,0.0062116149762136055,0.009250852380970651,0.1786743129460984,5.1198903843773405e-17,0.01431684047634582,0.07902289179624068,0.7054823510821939,0.0013185447990478477,0.0007403147433738278,0.0049305971184965885,1.3653878633712664e-06,9.108741912469435e-08,2.820674007675477e-17,1.902096296932622e-17,3.855731994757087e-17,2.6721020548065813e-18,1.8872261101057863e-16,4.400178197252604e-09,3.377163804972577e-11,4.045133812792647e-16,6.224565165378943e-18,1.7328461084042268e-17,1.2830988425319944e-23,2.020303095000113e-21,6.770346320339135e-26,4.256122537906114e-26,2.2749711614092434e-30,6.525749362886535e-31,1.530891776615311e-19,3.0856980003092465e-19,8.664722042677556e-23,7.0728902599582955e-09,9.953216396266594e-10,1.4460929079989872e-10,2.154501495351909e-10,2.440996199102124e-09,5.007832353636841e-05,8.642770753264873e-09,1.1804286352032612e-07,2.0645266382617863e-09,1.720937760905345e-14,2.9285351904072785e-12,3.442397787440067e-18,9.024051710931685e-21,4.8192810522569346e-18,7.994603101436116e-14,3.2612962101151776e-11,2.582179596224854e-12,0.0,1.8043164868970073e-38,4.094752153105233e-40,5.637906438441446e-24,1.0380882250196716e-25,8.80728820284762e-24,3.950303289853084e-10,3.955695016244056e-10
0.025500000000000002,2.781966935902124,44.94218553495273,2167.9857240854226,0.153420172680334,0.0057487832096041235,0.008604340758232045,0.17964678439201986,4.252666671421301e-17,0.013437435798690691,0.07999769213938064,0.7061205498869316,0.0011174430191498174,0.000635078265107179,0.004635891389203216,1.1981903233871487e-06,8.326219528371247e-08,2.790281576910727e-17,1.510022599583871e-17,3.035289736541983e-17,2.0230571799708947e-18,1.4625413090689785e-16,3.461285175167232e-09,2.954956454469745e-11,2.916341910634571e-16,4.515311683462384e-18,1.3644055415872199e-17,1.0594373033608714e-23,1.7459936580426888e-21,4.669857008144932e-26,3.066074289999173e-26,1.5160313199999641e-30,4.807993562130937e-31,1.2990574819765593e-19,2.4025023377852605e-19,8.090225631211189e-23,7.0485380504136945e-09,9.011242831534135e-10,1.4765463602454926e-10,2.391258620091938e-10,2.0865912272401105e-09,5.457616230820393e-05,9.696364116501047e-09,1.1721211383428795e-07,2.022303845853068e-09,1.7132238286045972e-14,3.072611542270669e-12,2.9415454472575636e-18,6.905120563232508e-21,5.92393833624225e-18,9.40846314651333e-14,3.694152964110846e-11,2.710358243682009e-12,0.0,1.635779687892816e-41,1.174803429787806e-42,3.531534778320315e-24,6.769804432736495e-26,5.980242186866531e-24,3.196003841477501e-10,3.1976668573924003e-10
0.026250000000000002,2.7933310731455565,39.186293691004735,2178.42350916773,0.15279601182986663,0.005387137796178042,0.00809381567299293,0.18039770038174718,3.7046621711528056e-17,0.012728268288522127,0.08078162243422742,0.7066211377598602,0.0009735408523697313,0.0005585603895571668,0.004398150330090661,1.0771929383843988e-06,7.742089547345427e-08,2.7691041042535308e-17,1.2421151908260289e-17,2.5019675330208683e-17,1.6248316551705379e-18,1.2002901449853123e-16,2.8334174305900104e-09,2.6400599786850043e-11,2.2215359239758797e-16,3.45673249199308e-18,1.1177897339012228e-17,9.021798096057514e-24,1.5483097154705547e-21,3.452188375955391e-26,2.3630336721209022e-26,1.0964512324704093e-30,3.7200983210687352e-31,1.1346950637760935e-19,1.9574189947366696e-19,7.67335879337094e-23,6.994732844953676e-09,8.339396211867403e-10,1.5070136446969703e-10,2.6157675778778205e-10,1.8299408463841976e-09,5.8769195012045716e-05,1.0677837041301976e-08,1.1610341807643314e-07,1.992365347680478e-09,1.7038931737381164e-14,3.1996900286343635e-12,2.5886466600995247e-18,5.519837774450359e-21,7.019301107911776e-18,1.0760325286376628e-13,4.1034650223877934e-11,2.8217421304894134e-12,0.0,1.649320578452867e-44,2.795485637367563e-45,2.408112072056403e-24,4.759072066894711e-26,4.3166768383206985e-24,2.669857299421974e-10,2.671115727345548e-10
0.027,2.802289938293924,30.542161975303948,2186.678714600444,0.15230752602171135,0.005099026993537583,0.007683539473279087,0.18099040619668916,3.3364254843936787e-17,0.012149635732442236,0.08142009027954845,0.707021041102849,0.0008669675656244049,0.0005011960326811203,0.004204188422134365,9.866366291899315e-07,7.292841530629681e-08,2.7481515950750546e-17,1.0515769531350222e-17,2.1346299093081723e-17,1.3620585124670053e-18,1.0269358360822459e-16,2.3943670640623043e-09,2.399165365190617e-11,1.7677867941957017e-16,2.7618959719645582e-18,9.45142639608005e-18,7.872672623915456e-24,1.4001986482471672e-21,2.688838858695353e-26,1.9132727842282736e-26,8.404515552224257e-31,2.984608360551134e-31,1.0130684506014485e-19,1.6513250575478206e-19,7.355937302736035e-23,6.927360044592216e-09,7.841028799521535e-10,1.536450981727352e-10,2.8266759726926135e-10,1.638108125582437e-09,6.270750090817972e-05,1.1590959587322648e-08,1.1485874717039623e-07,1.9729079654436772e-09,1.69399548114198e-14,3.3112092654089526e-12,2.329285613268138e-18,4.568440774725336e-21,8.084149595654269e-18,1.2035323833676237e-13,4.4863916247622106e-11,2.9188767550986184e-12,0.0,3.1422429773369297e-46,3.8554299647616637e-47,1.7528564452713102e-24,3.54827428444015e-26,3.2732971597717162e-24,2.284916577145392e-10,2.2868135036261486e-10
0.028499999999999998,2.8145781257999043,25.96109590836924,2198.068524047107,0.15164256546468427,0.004694495290736379,0.007107192244324049,0.18180445284058416,2.902501990338511e-17,0.011316798328799326,0.08233566604730472,0.7075881288365917,0.0007294732654259973,0.00042640467962340824,0.0039264297648699134,8.685516794092996e-07,6.68802979630109e-08,2.701121686177236e-17,8.166807263578816e-18,1.6923419297022782e-17,1.0585572595870034e-18,8.265968757583564e-17,1.8633276664079465e-09,2.0765837789027292e-11,1.258546093849787e-16,1.977664618608295e-18,7.356740295505992e-18,6.399711100688062e-24,1.2033401823982265e-21,1.8607621330236994e-26,1.41059343731602e-26,5.741936486504761e-31,2.164767603056139e-31,8.542206657605325e-20,1.2845942147663329e-19,6.91291988613755e-23,6.794346391785988e-09,7.199857945152072e-10,1.5883501236756242e-10,3.185755777614929e-10,1.3882020928484624e-09,6.988392817327292e-05,1.3209599108777578e-08,1.124828152742202e-07,1.9670347164844215e-09,1.6766032053151863e-14,3.4864209591180278e-12,1.9972392371691498e-18,3.438978567665799e-21,9.962503625644535e-18,1.420440179042633e-13,5.133423592522326e-11,3.071661758279783e-12,0.0,1.6672771359238204e-46,1.8010539029651316e-47,1.0987086390012525e-24,2.2995054688845192e-26,2.1574581764271934e-24,1.8000028700666513e-10,1.8005065760005656e-10
0.03,2.823263010335692,22.681736790550012,2206.141836456938,0.15117608459947574,0.0044066282255356805,0.006691637684464378,0.18237940356725885,2.643533637861274e-17,0.010708741213487584,0.08300271341193557,0.7079927418000755,0.0006396435264228706,0.00037690288899388554,0.0037240667722900907,7.899754522326517e-07,6.271569252867588e-08,2.653956553682263e-17,6.7178102526689705e-18,1.4232489816704965e-17,8.806496169489156e-19,7.090616771250165e-17,1.539854855241284e-09,1.858617913644174e-11,9.724137456638137e-17,1.5344691989461263e-18,6.078682582816076e-18,5.452492948387e-24,1.0714524117235804e-21,1.4103373517465444e-26,1.125968782877698e-26,4.339930567555429e-31,1.7008161758084979e-31,7.493733103693629e-20,1.0627141726911933e-19,6.599216280262223e-23,6.67257086831103e-09,6.781164883272255e-10,1.6350049233367166e-10,3.5015490105040526e-10,1.2234075436230114e-09,7.653031473498322e-05,1.4665446369950248e-08,1.1025277163969355e-07,1.980281933575709e-09,1.661768623794002e-14,3.627887695603493e-12,1.7809823384989136e-18,2.7670516552120366e-21,1.1654208036308046e-17,1.6101476094132504e-13,5.6944889359350656e-11,3.194810648111876e-12,0.0,1.091479326679327e-46,1.1658309128381666e-47,7.731407234099902e-25,1.6556989625643306e-26,1.5659305641757673e-24,1.4749130668101166e-10,1.4752736163524747e-10
0.0315,2.829586098771231,20.190597805993338,2212.031966222798,0.1508382614271478,0.004196035036065778,0.006384366978844364,0.18279784193360296,2.4763798667114136e-17,0.010255752962079106,0.08349892200854539,0.708289032310731,0.0005780615714874205,0.00034265575483502487,0.0035736181900163605,7.352132022839111e-07,5.973578916819228e-08,2.610162143290075e-17,5.77011197933385e-18,1.2477254708088693e-17,7.672701191447394e-19,6.340330753488962e-17,1.3297365748610348e-09,1.7055812717358492e-11,7.975559682613644e-17,1.2624679189168013e-18,5.247606014417205e-18,4.8120950710994544e-24,9.792020573529587e-22,1.1408127550554741e-26,9.496205577644434e-27,3.518237881873298e-31,1.4158684277711694e-31,6.768515782291898e-20,9.189784076320326e-20,6.36841232512965e-23,6.570832795710282e-09,6.498162774530543e-10,1.6768575139035845e-10,3.776949554616892e-10,1.1096889476950972e-09,8.278146943626154e-05,1.5995931428947752e-08,1.0829090757113283e-07,2.008202981187412e-09,1.6507876430429212e-14,3.7448475156969605e-12,1.633972654010351e-18,2.33882029684582e-21,1.3151207245451115e-17,1.7741862111742986e-13,6.177433653364965e-11,3.2965771950030892e-12,0.0,7.957123182764023e-47,8.437118268960407e-48,5.91065627871933e-25,1.2869781628200227e-26,1.2212671385299692e-24,1.243872122264204e-10,1.2441454774080554e-10
0.033,2.834283890463953,16.278258933611205,2216.4148845493955,0.15058824881060598,0.0040390521646254665,0.006153121732995066,0.1831087325325504,2.3625378914026494e-17,0.009913502156543899,0.08387349394142744,0.7085097871680064,0.0005343827564921655,0.00031819664392635264,0.0034601097989951975,6.957941945517681e-07,5.754654013241203e-08,2.57162924890024e-17,5.1231517414311385e-18,1.1276408109884587e-17,6.90859166483489e-19,5.833375511870696e-17,1.186808336716938e-09,1.5951465502186713e-11,6.840496737472912e-17,1.0853334322073189e-18,4.6819241762275745e-18,4.36331170100788e-24,9.127516591044548e-22,9.683794108749374e-27,8.334255993246753e-27,2.998483289768335e-31,1.2294417790255697e-31,6.250660792235525e-20,8.212780578326418e-20,6.194780647810361e-23,6.49031188048535e-09,6.304337244220815e-10,1.71459200681748e-10,4.015958844995931e-10,1.028642583322705e-09,8.873164335062635e-05,1.723151910543809e-08,1.0662828792354771e-07,2.0474813165371086e-09,1.6437391236909868e-14,3.843531445506912e-12,1.5313095766911637e-18,2.0519743507736668e-21,1.4457130693001875e-17,1.9149019014126634e-13,6.591049603111133e-11,3.382428092089198e-12,0.0,6.262314627412585e-47,6.605150277223367e-48,4.804522424446433e-25,1.0590395053540904e-26,1.005993825518567e-24,1.0723656872029005e-10,1.0727973320893103e-10
0.036,2.8400466129226896,14.475140596592999,2221.810972340597,0.15028269104986536,0.003843828961028164,0.005863986682700266,0.1834904921006574,2.2316100464761847e-17,0.009482533925677241,0.08434417118625083,0.7087847983505945,0.0004827593660500197,0.0002891241504286607,0.0033175807603444563,6.485017847359034e-07,5.486481898565939e-08,2.5144249706662315e-17,4.386750553955403e-18,9.90089964881809e-18,6.044243107540077e-19,5.257119725908853e-17,1.0247707324366637e-09,1.4622767149630725e-11,5.611326625321539e-17,8.928955754199666e-19,4.03978401274096e-18,3.837644878411418e-24,8.325497787078723e-22,7.838018438559283e-27,7.050257626324801e-27,2.455641252054482e-31,1.0311316486621574e-31,5.632581987934856e-20,7.103100653721022e-20,5.973111301351618e-23,6.396788192305638e-09,6.107322722811366e-10,1.7785153823325282e-10,4.3813081241805594e-10,9.324029132442645e-10,9.98853476185623e-05,1.9484838768701316e-08,1.0431395329750007e-07,2.1574626534436606e-09,1.64223175846096e-14,3.996292683977653e-12,1.4167785335552932e-18,1.7315263354022904e-21,1.642896998337397e-17,2.1241289194083365e-13,7.209645541712913e-11,3.515808222927661e-12,0.0,4.632583365932585e-47,4.861865239261663e-48,3.6803369309136928e-25,8.235485266504796e-27,7.817940675562678e-25,8.532287621353807e-11,8.533255043010678e-11
0.03899999999999999,2.843656804701016,13.274407623214348,2225.1966932873393,0.15009189821763738,0.003721158943676948,0.005679332598562104,0.18373004439860846,2.1554191302836188e-17,0.009208365700241238,0.08464335034454394,0.7089563423539402,0.0004517353379669603,0.00027151860036787076,0.0032267938123733244,6.195110703167277e-07,5.3188805537167505e-08,2.473617803119697e-17,3.961303856708246e-18,9.10034108345693e-18,5.546137831310513e-19,4.923471869195823e-17,9.311825659438038e-10,1.3813581283550649e-11,4.931737024215846e-17,7.86192978852267e-19,3.6691153488024324e-18,3.526693125758724e-24,7.838590246489066e-22,6.830640975077342e-27,6.327669432346565e-27,2.158608582075979e-31,9.18964332625532e-32,5.26009226225281e-20,6.462528227651249e-20,5.832600348441998e-23,6.349731308337586e-09,6.021646198054064e-10,1.8348509824091587e-10,4.671750197133538e-10,8.743264228584807e-10,0.00011054897815067871,2.1599005550446672e-08,1.0270054826761089e-07,2.2845694470721826e-09,1.6493434954805844e-14,4.121771765034192e-12,1.3544970189804444e-18,1.5493685986658786e-21,1.7959079434360226e-17,2.285016700032305e-13,7.68910372243294e-11,3.6251235598778086e-12,0.0,3.819416497594812e-47,3.995052967655006e-48,3.0949273189296426e-25,6.990585206423627e-27,6.625071790563695e-25,7.040038392453516e-11,7.04067286708463e-11
0.041999999999999996,2.8459582058071797,12.468516715596609,2227.3579720799407,0.14997052550742684,0.0036426740011119936,0.005559036984803741,0.1838833459968092,2.1092445208635216e-17,0.00903159236322545,0.08483615970877934,0.7090646409777057,0.0004324231634317932,0.0002604852525743505,0.003167963330874115,6.011500039977286e-07,5.2113589132396223e-08,2.4452568868550003e-17,3.7035332012665174e-18,8.612804014578426e-18,5.244429473358469e-19,4.72091257873807e-17,8.744584816019975e-10,1.3306607534475775e-11,4.531486191306851e-17,7.232317901538215e-19,3.4448239797380443e-18,3.335745500137773e-24,7.535091028149958e-22,6.2429330077531424e-27,5.897871481577503e-27,1.9834400382298803e-31,8.512135133485125e-32,5.0285523079654613e-20,6.075144217086538e-20,5.742865860770455e-23,6.335807615274892e-09,6.002999757526755e-10,1.886109681389236e-10,4.907886052513795e-10,8.380763320899331e-10,0.00012088776233668375,2.3627864999388474e-08,1.0159356912983659e-07,2.4237215037034105e-09,1.662929116000412e-14,4.230478416820291e-12,1.3228029997425653e-18,1.4401433655296595e-21,1.9161353584740607e-17,2.411025070685416e-13,8.069570708784887e-11,3.719494194976066e-12,0.0,3.3698139055348885e-47,3.515959694561728e-48,2.7633822305640653e-25,6.279608724001484e-27,5.939528948232844e-25,5.967124661572386e-11,5.967542286080345e-11
0.045,2.8474394897407813,11.938860361681995,2228.751131880418,0.1498925084219898,0.003591918708400446,0.005479418876503277,0.18398267856857164,2.080684182089561e-17,0.008916678303075593,0.08496147108419715,0.709133171990072,0.0004201236703462595,0.0002534062357188376,0.0031293479748147925,5.892548228057447e-07,5.1410941390987855e-08,2.4257677783632628e-17,3.5424302584069885e-18,8.307383025902527e-18,5.055985975354631e-19,4.594481193396436e-17,8.38995437305759e-10,1.2983306859099033e-11,4.2860403184959576e-17,6.845733679159813e-19,3.305017789221412e-18,3.215641751549714e-24,7.342956273553776e-22,5.885332256365845e-27,5.633423688326497e-27,1.8752129700983017e-31,8.085898091650327e-32,4.881770337206281e-20,5.833949634969189e-20,5.685456275054253e-23,6.344775005978207e-09,6.026481729484282e-10,1.9339954868988664e-10,5.105641665381864e-10,8.149456970432838e-10,0.00013100539569578737,2.5602798752002527e-08,1.008388552943349e-07,2.571402309520476e-09,1.6811384604070427e-14,4.328597731251787e-12,1.3099033523622458e-18,1.372351303694603e-21,2.0127064039995963e-17,2.5124318930363e-13,8.38079442926192e-11,3.804311865475869e-12,0.0,3.10494855127757e-47,3.233323673037316e-48,2.5653242583030506e-25,5.852996966102402e-27,5.5251101566304105e-25,5.163036770924288e-11,5.1633036440045773e-11
0.048,2.8483966668109884,11.59145631798761,2229.6530124488586,0.14984213844588035,0.0035589096140511006,0.0054259516362934555,0.18404755576040902,2.0629265954524637e-17,0.008841660774202583,0.08504327627739253,0.7091762172981495,0.000412171478285469,0.00024878599506077684,0.003103732197157245,5.81413467513685e-07,5.0944972886625175e-08,2.4124218851494076e-17,3.4396932824598252e-18,8.112737735983294e-18,4.936074043842496e-19,4.5143764950396135e-17,8.163795717243105e-10,1.2775010617281122e-11,4.131614610473819e-17,6.602289933827779e-19,3.216294069726041e-18,3.1390059347736067e-24,7.220492527070514e-22,5.662059336874471e-27,5.46755988576412e-27,1.8063935791655458e-31,7.810947679667418e-32,4.787641469581526e-20,5.68117507982992e-20,5.648924104552492e-23,6.369308654160638e-09,6.077131195626818e-10,1.979640367790565e-10,5.276691842281568e-10,7.999687698072012e-10,0.00014096650160178118,2.7541870625155755e-08,1.0032437504276732e-07,2.7250976237219316e-09,1.702583089695287e-14,4.419923470648566e-12,1.30894056466442e-18,1.3293315881065464e-21,2.092594871179552e-17,2.596754337197214e-13,8.644194233131449e-11,3.88292833870719e-12,0.0,2.9407687399994623e-47,3.061908185715665e-48,2.4429671823306825e-25,5.589069161239218e-27,5.266017353717167e-25,4.540541802768146e-11,4.540710108305118e-11
0.051000000000000004,2.849014794037122,11.10880123248173,2230.2366060424915,0.14980962843379156,0.003537443363579166,0.005389507811575039,0.18409015688711375,2.0520259211144994e-17,0.008792721754444928,0.0850966667149104,0.7092026387177559,0.0004069849361568268,0.0002457322677149399,0.0030865908706509595,5.761697023134253e-07,5.063205944718654e-08,2.4033137044308068e-17,3.3734470766995563e-18,7.987761602767694e-18,4.859122022982854e-19,4.4634526861689127e-17,8.017962925334745e-10,1.2640421753269595e-11,4.0330521415806463e-17,6.446805351101911e-19,3.1595374247598264e-18,3.0898711869230142e-24,7.142728913531984e-22,5.5208909203207145e-27,5.36287567244423e-27,1.7617686246822062e-31,7.630109824910879e-32,4.727090606957814e-20,5.583767136977439e-20,5.626125788099001e-23,6.4042285380327445e-09,6.145371491843977e-10,2.0236925630255923e-10,5.429030984958915e-10,7.901880952834305e-10,0.000150788021409471,2.945088606221673e-08,9.997236014564369e-08,2.8825851224552183e-09,1.7262141803788955e-14,4.5066675243399596e-12,1.315702821950062e-18,1.3016939208103622e-21,2.160772198785802e-17,2.66919399308673e-13,8.874376094971914e-11,3.957310666847928e-12,0.0,0.0,7.304955637035051e-48,2.3659411327937494e-25,5.423168690940588e-27,5.10053594978471e-25,4.046905013803864e-11,4.0471520259510684e-11
0.054,2.8494090011591457,5.063988577691873,2230.6081501883878,0.14978890272454704,0.003523921459595035,0.005364687443789869,0.1841179355588346,2.0458427710114726e-17,0.008761751065709873,0.0851305637412785,0.709217571766821,0.00040366662973660765,0.00024373681199319164,0.003075287221822601,5.726868478485757e-07,5.042374529935831e-08,2.3974597513116608e-17,3.3316822159892793e-18,7.909806835277098e-18,4.811111961252604e-19,4.432287029224629e-17,7.925680982133373e-10,1.2556014326519242e-11,3.971252879425321e-17,6.34927982702086e-19,3.1241367994763803e-18,3.0594534471868295e-24,7.095771384530117e-22,5.4338516841325295e-27,5.299030115647668e-27,1.7325748503341815e-31,7.508398137269871e-32,4.689467144919838e-20,5.523460648542346e-20,5.613203220840423e-23,6.4442844477238125e-09,6.221703677842771e-10,2.0650282897846974e-10,5.563542463598047e-10,7.839240938537757e-10,0.00016011156716211737,3.1260965026178165e-08,9.973441127871112e-08,3.0360423079671465e-09,1.7503794611957408e-14,4.587392293065736e-12,1.3269823826116059e-18,1.284299716778062e-21,2.2189100978679937e-17,2.7313305533007365e-13,9.074653976579123e-11,4.026206244469041e-12,0.0,0.0,6.441344795841078e-48,2.318243475406563e-25,5.3210214077369695e-27,4.996048394738375e-25,3.660006831361441e-11,3.6633704954558465e-11
